"Date","DBMFX"
"2010-06-16",229819728041969.53
"2010-06-17",229989688987631.1
"2010-06-18",229837907292979.53
"2010-06-21",229459663440253.9
"2010-06-22",230237487214022.53
"2010-06-23",229835379017115.3
"2010-06-24",230064993231923.03
"2010-06-25",230318478684107.62
"2010-06-28",231025027136865.9
"2010-06-29",231028231133903.44
"2010-06-30",230196794996692.03
"2010-07-01",229126764668530.1
"2010-07-02",228283167710703.3
"2010-07-06",228381595241534.1
"2010-07-07",228193797369094.56
"2010-07-08",226920586313315.12
"2010-07-09",226720738019106.16
"2010-07-12",227129236641531.3
"2010-07-13",226583413092743.9
"2010-07-14",226514735648418.7
"2010-07-15",227400548045051.2
"2010-07-16",227725670037925.03
"2010-07-19",226988813868170.4
"2010-07-20",227325883158822.9
"2010-07-21",228080698542711.75
"2010-07-22",228620778956627.53
"2010-07-23",227573450517038.25
"2010-07-26",227206376314808.9
"2010-07-27",226230440689601.12
"2010-07-28",226579525288283.62
"2010-07-29",227442034279326.8
"2010-07-30",229438939950041.47
"2010-08-02",230265924638198
"2010-08-03",231033309474595.8
"2010-08-04",231346991020137.8
"2010-08-05",231756256271338.4
"2010-08-06",231950586830381
"2010-08-09",232324109598499.44
"2010-08-10",231730111075085.12
"2010-08-11",232330641929398.47
"2010-08-12",232345854054762.88
"2010-08-13",232516386562322.3
"2010-08-16",234526998134013.97
"2010-08-17",234697693701357.1
"2010-08-18",235035710391171.53
"2010-08-19",234824035084490.9
"2010-08-20",234982829055943.56
"2010-08-23",235488260410745.72
"2010-08-24",236328444016086.97
"2010-08-25",236128747847052.47
"2010-08-26",236287664762326.2
"2010-08-27",235490164859070.47
"2010-08-30",236258827175695.7
"2010-08-31",237745010393164.47
"2010-09-01",236528923471223.8
"2010-09-02",236711830724152.88
"2010-09-03",235842336257120.88
"2010-09-07",237938845636153.2
"2010-09-08",237165003369193.12
"2010-09-09",236486752325915.9
"2010-09-10",235102623545934.47
"2010-09-13",236134897029722.9
"2010-09-14",238184250551829.8
"2010-09-15",236046173115544.44
"2010-09-16",234888995835328.16
"2010-09-17",235993320330130.03
"2010-09-20",236990083240613.1
"2010-09-21",237400544027221.16
"2010-09-22",238684777682776.9
"2010-09-23",238317380283021.1
"2010-09-24",240152475170375.2
"2010-09-27",240994206158428.1
"2010-09-28",241883933730222.3
"2010-09-29",241863853346605.53
"2010-09-30",241125361810889.2
"2010-10-01",240817845179086.2
"2010-10-04",240222886504782.25
"2010-10-05",243196641854502.56
"2010-10-06",244565920143722.25
"2010-10-07",244653797609114.62
"2010-10-08",247520617284926.44
"2010-10-11",248087854742390.8
"2010-10-12",248439530524581.9
"2010-10-13",250097125251324.97
"2010-10-14",250413032522438.3
"2010-10-15",249398971616057.88
"2010-10-18",249834700916958.72
"2010-10-19",246339855794883.38
"2010-10-20",248908667714373.1
"2010-10-21",248193868005510.38
"2010-10-22",247922455065693.2
"2010-10-25",249844585214341.25
"2010-10-26",247930948009823.44
"2010-10-27",245213839088454.8
"2010-10-28",247052243729327.84
"2010-10-29",247895724055304.2
"2010-11-01",248367601908715.44
"2010-11-02",249978731350736.16
"2010-11-03",249803222790768.12
"2010-11-04",254101097535772.75
"2010-11-05",253542031686426.97
"2010-11-08",252563080158229.1
"2010-11-09",252891497344032.47
"2010-11-10",251132620887984.47
"2010-11-11",250117324478605.2
"2010-11-12",246438390806715.8
"2010-11-15",245698617475057.03
"2010-11-16",241694923830903.8
"2010-11-17",241290744012889.8
"2010-11-18",243346701295748.53
"2010-11-19",242426501217862.25
"2010-11-22",242286341877630.47
"2010-11-23",240921827894723.2
"2010-11-24",242101998019321.84
"2010-11-26",240821325128694.3
"2010-11-29",240969155337140.72
"2010-11-30",241225061784324.56
"2010-12-01",243041939371897.38
"2010-12-02",243934436902082.3
"2010-12-03",244646918293180.25
"2010-12-06",245119300441379.25
"2010-12-07",244390708014961.53
"2010-12-08",243325706999809.38
"2010-12-09",243714008932876.75
"2010-12-10",243585813789940.03
"2010-12-13",244899221328693.62
"2010-12-14",245095470698166.28
"2010-12-15",244594870484118.38
"2010-12-16",244466695290108.4
"2010-12-17",245167650997488.12
"2010-12-20",245832645024268.25
"2010-12-21",247555328136440.38
"2010-12-22",248160468080898.56
"2010-12-23",248573369567149.9
"2010-12-27",248180945820271.44
"2010-12-28",249291139384835.53
"2010-12-29",249608015572425.47
"2010-12-30",248951074966532.9
"2010-12-31",249604632372606.03
"2011-01-03",250065882142452.25
"2011-01-04",246943655107573.38
"2011-01-05",246105971913448.9
"2011-01-06",245604930309448.47
"2011-01-07",245596956253569.1
"2011-01-10",245180012693544.7
"2011-01-11",245244183115198.28
"2011-01-12",246932414882328.62
"2011-01-13",246756090085265.38
"2011-01-14",245785655511289.84
"2011-01-18",246944825785867.1
"2011-01-19",246599999529985.38
"2011-01-20",244101047388266.1
"2011-01-21",245188123880172.1
"2011-01-24",245842061752440.03
"2011-01-25",245220233008306.56
"2011-01-26",246572409547766.12
"2011-01-27",247202487328387.2
"2011-01-28",245316559978793.4
"2011-01-31",246319860197408.25
"2011-02-01",249719304380641.44
"2011-02-02",250000558115891.75
"2011-02-03",248993371136287.84
"2011-02-04",249286654711685.97
"2011-02-07",249254803390699.2
"2011-02-08",249849245441419
"2011-02-09",250142639408019.8
"2011-02-10",248544883456268.28
"2011-02-11",247934735459316.1
"2011-02-14",248505147990276.2
"2011-02-15",247858770894440.4
"2011-02-16",248332859510848.75
"2011-02-17",249288998241832.12
"2011-02-18",249799391839738.84
"2011-02-22",246634203973561.28
"2011-02-23",246891394670581.62
"2011-02-24",247220935313375.38
"2011-02-25",248237577670537.3
"2011-02-28",249543658972150.47
"2011-03-01",249740826878683.1
"2011-03-02",250866334451339.62
"2011-03-03",252365749560361.1
"2011-03-04",252864577855234.8
"2011-03-07",251988813112029.53
"2011-03-08",250401440244031.16
"2011-03-09",250659035249157.47
"2011-03-10",247455221185490.84
"2011-03-11",247543793045621.84
"2011-03-14",247427315288122.75
"2011-03-15",242883644345076.38
"2011-03-16",242561756647529.44
"2011-03-17",244327027113661.16
"2011-03-18",244873908133565.25
"2011-03-21",245915578786325.47
"2011-03-22",245907546187089.56
"2011-03-23",245440931378720.75
"2011-03-24",246325947535172.88
"2011-03-25",245171336791506.6
"2011-03-28",244487313980813.38
"2011-03-29",244684388026699.3
"2011-03-30",245328145383192.38
"2011-03-31",247287903796958
"2011-04-01",248185455337993.8
"2011-04-04",248467338269764.62
"2011-04-05",249316782176692.16
"2011-04-06",250902959327308.2
"2011-04-07",250943540650838.2
"2011-04-08",253991390705133.44
"2011-04-11",253005534745029.1
"2011-04-12",249760786042357.1
"2011-04-13",250224089953543.97
"2011-04-14",250204232073282.1
"2011-04-15",250643460853575.56
"2011-04-18",245959929575484.1
"2011-04-19",247510564997418.1
"2011-04-20",251248552719860.8
"2011-04-21",252014241662760.1
"2011-04-25",251982401494849.44
"2011-04-26",252881183200694.97
"2011-04-27",253864689308267.28
"2011-04-28",255210952188749.8
"2011-04-29",256509036100186.4
"2011-05-02",256562098989905.53
"2011-05-03",254608226093501.72
"2011-05-04",252799184925100.53
"2011-05-05",246661110327402.62
"2011-05-06",246786092505110.28
"2011-05-09",247406911510589.9
"2011-05-10",248463194577214.38
"2011-05-11",246374970187718.62
"2011-05-12",245302499235187.8
"2011-05-13",244520199598360.25
"2011-05-16",244294266348215
"2011-05-17",243523893890881.1
"2011-05-18",243951196836612.72
"2011-05-19",244729441699548.97
"2011-05-20",244358254667930.1
"2011-05-23",242377566749558.56
"2011-05-24",242574965743700.2
"2011-05-25",242312485897627.8
"2011-05-26",243768670568227.9
"2011-05-27",244861915076088.3
"2011-05-31",245350046509467.47
"2011-06-01",245801923089448.53
"2011-06-02",245854337302843.7
"2011-06-03",246621098205454.12
"2011-06-06",246225565077760
"2011-06-07",246435431901790.38
"2011-06-08",246124601625765.1
"2011-06-09",245462520908214.2
"2011-06-10",245236364092117.53
"2011-06-13",245228196770729.1
"2011-06-14",243718012193713.3
"2011-06-15",242922343755536
"2011-06-16",243374375675591.56
"2011-06-17",244226274259878.97
"2011-06-20",243781849607754.6
"2011-06-21",243834162503630.44
"2011-06-22",244128836996696.16
"2011-06-23",243829738487563.8
"2011-06-24",244015374802832.47
"2011-06-27",243001137582953.4
"2011-06-28",242095854913208.9
"2011-06-29",241699566478237.25
"2011-06-30",241606289020799.47
"2011-07-01",241428134842569.4
"2011-07-05",241734922159847.62
"2011-07-06",242635870637415.8
"2011-07-07",243621815963220.97
"2011-07-08",243759032606163.4
"2011-07-11",244138812470663.62
"2011-07-12",244639922066933.16
"2011-07-13",245553478790333.4
"2011-07-14",244841775194636.72
"2011-07-15",245282373590714.3
"2011-07-18",244970889155052.75
"2011-07-19",246006023343595.16
"2011-07-20",245439753236307.8
"2011-07-21",245395155376873.9
"2011-07-22",246333441767061.12
"2011-07-25",246762169245793.38
"2011-07-26",248101155016721.9
"2011-07-27",247753294723440.1
"2011-07-28",247963718738429.9
"2011-07-29",249837133279676.62
"2011-08-01",249926326938641.56
"2011-08-02",250124791269490.9
"2011-08-03",249971197267805.1
"2011-08-04",246466501324437.53
"2011-08-05",246494781415281.9
"2011-08-08",246656639333623.16
"2011-08-09",247437861022000.88
"2011-08-10",249506531070347.3
"2011-08-11",247773905120739.8
"2011-08-12",247158516908333.62
"2011-08-15",246348692182978.62
"2011-08-16",246862888944163.9
"2011-08-17",247583680910444.16
"2011-08-18",249920457212092.9
"2011-08-19",250629390746778.53
"2011-08-22",250414929365594.47
"2011-08-23",249301195604452.2
"2011-08-24",247701205208058.3
"2011-08-25",247231282322918.62
"2011-08-26",248013193048253.1
"2011-08-29",247117797549439.97
"2011-08-30",247802553751618.62
"2011-08-31",246676047362085.4
"2011-09-01",246619253659836.4
"2011-09-02",248738789777537.38
"2011-09-06",249691327251090.88
"2011-09-07",248661924936557.84
"2011-09-08",248775491945255.53
"2011-09-09",249801184699791.44
"2011-09-12",249708080159008.4
"2011-09-13",248787872753702.97
"2011-09-14",248244623876874.75
"2011-09-15",246861939794129.1
"2011-09-16",247206571359645
"2011-09-19",248585380467546.88
"2011-09-20",249051838432910.53
"2011-09-21",249262831221022.03
"2011-09-22",251408667499766.9
"2011-09-23",250500250581752.28
"2011-09-26",249676905151199.1
"2011-09-27",246394898685995.1
"2011-09-28",247104827527091.28
"2011-09-29",246841036022992.62
"2011-09-30",248853643955821.53
"2011-10-03",251061301180657.1
"2011-10-04",252088267238625.9
"2011-10-05",250278399366280.3
"2011-10-06",248358702887479.47
"2011-10-07",247169398811659.88
"2011-10-10",245395382402799.2
"2011-10-11",244875572404086.88
"2011-10-12",243430025785012.16
"2011-10-13",244079357767623.03
"2011-10-14",242536115827584.88
"2011-10-17",243599668375100.8
"2011-10-18",244675541891703.53
"2011-10-19",244021452026068
"2011-10-20",244549183802251.38
"2011-10-21",243456322777340.3
"2011-10-24",242436434586437.6
"2011-10-25",242927602270253.1
"2011-10-26",242931320425514.2
"2011-10-27",240411994359118.47
"2011-10-28",239927969268236.72
"2011-10-31",239846157053579.03
"2011-11-01",241970907986293.53
"2011-11-02",242035518570622.4
"2011-11-03",241722165640589.6
"2011-11-04",241884313610660.62
"2011-11-07",242753745847188.84
"2011-11-08",242550130369105.9
"2011-11-09",243261172399516.44
"2011-11-10",243386869607787.6
"2011-11-11",243000291535498.75
"2011-11-14",243577319351882.62
"2011-11-15",244398401491181.6
"2011-11-16",244243606701584.56
"2011-11-17",243149345172993.38
"2011-11-18",242896835035873.9
"2011-11-21",243278804756944.28
"2011-11-22",243575402491823.53
"2011-11-23",244250355427319.62
"2011-11-25",244229734255741.72
"2011-11-28",242659025565640.84
"2011-11-29",241722831258338.25
"2011-11-30",240542373252867.72
"2011-12-01",239435006001823.7
"2011-12-02",239792524012221.62
"2011-12-05",239698340155351.88
"2011-12-06",239738455079743.7
"2011-12-07",240205959037108.38
"2011-12-08",240588040584093.1
"2011-12-09",240799194826746.16
"2011-12-12",241450057714328.28
"2011-12-13",242174289816992.44
"2011-12-14",242984120482764
"2011-12-15",242792361862703.4
"2011-12-16",242759392651381.72
"2011-12-19",242811939759473.62
"2011-12-20",241544929003407.75
"2011-12-21",240974233083787.28
"2011-12-22",240928912215092.88
"2011-12-23",240651393186342.75
"2011-12-27",240569379001705.9
"2011-12-28",241318462008522.56
"2011-12-29",242287655725315.9
"2011-12-30",242474652797364.12
"2012-01-03",241378091836146.72
"2012-01-04",242041842001720.38
"2012-01-05",243243630206482.97
"2012-01-06",243797544191992.75
"2012-01-09",243446673626295.53
"2012-01-10",242826727158066.88
"2012-01-11",244200088589684.75
"2012-01-12",243543417748358.75
"2012-01-13",244660152894379.62
"2012-01-17",244749563015950.1
"2012-01-18",244178424199353.03
"2012-01-19",242909906333842.44
"2012-01-20",241959309884954.1
"2012-01-23",241497987557646.8
"2012-01-24",240412577912392.97
"2012-01-25",240685287916578.62
"2012-01-26",243013916678610.9
"2012-01-27",243348021476975.9
"2012-01-30",243510822969013.47
"2012-01-31",244493711337859.84
"2012-02-01",245280877550392.38
"2012-02-02",245431592978068.8
"2012-02-03",245484389498917.97
"2012-02-06",245475976881912.97
"2012-02-07",244732934018851.12
"2012-02-08",244675490564886.88
"2012-02-09",244409866607604.84
"2012-02-10",243666604591511.1
"2012-02-13",244258168643710.2
"2012-02-14",244568109290983.88
"2012-02-15",245625255011928.1
"2012-02-16",245200358704065.53
"2012-02-17",245130661965129.88
"2012-02-21",245501991771080.88
"2012-02-22",245824361834466.6
"2012-02-23",246685888418070.9
"2012-02-24",246861334954166.9
"2012-02-27",247490209675276.4
"2012-02-28",247837300039379.8
"2012-02-29",247118177961203.03
"2012-03-01",247955552541057.3
"2012-03-02",248069847166468.72
"2012-03-05",246222838524596.7
"2012-03-06",244498176435791.56
"2012-03-07",245274295907301.6
"2012-03-08",246442856599317.28
"2012-03-09",247648353258670.47
"2012-03-12",247112767185795.03
"2012-03-13",247987360850410.6
"2012-03-14",246249867214489.6
"2012-03-15",245726345625687.03
"2012-03-16",245668842054763.6
"2012-03-19",245807590207916.8
"2012-03-20",244044959301862.6
"2012-03-21",243938259624811.25
"2012-03-22",242715094609251
"2012-03-23",243135879911465.03
"2012-03-26",244059801294713.62
"2012-03-27",244100323590030.8
"2012-03-28",243060923119272.62
"2012-03-29",242352748225801.75
"2012-03-30",242466804648515.03
"2012-04-02",243550545795151.97
"2012-04-03",242928186605698.12
"2012-04-04",241372774820881.2
"2012-04-05",242481207898603.62
"2012-04-09",241797265462069.28
"2012-04-10",241579809047075.7
"2012-04-11",240662412099110.12
"2012-04-12",241107967921320.6
"2012-04-13",242450075769998.8
"2012-04-16",241262358591141.6
"2012-04-17",241437826185550.25
"2012-04-18",241687014686762.38
"2012-04-19",241494012023910.16
"2012-04-20",240957009474139.8
"2012-04-23",241525637358135.44
"2012-04-24",240927132589376.16
"2012-04-25",241839872119114.38
"2012-04-26",243010777650512.8
"2012-04-27",243051266645967.38
"2012-04-30",242981153570993.62
"2012-05-01",243095386229262.1
"2012-05-02",243848775288061.25
"2012-05-03",243016593301141.8
"2012-05-04",242700599187627.3
"2012-05-07",242372269004738.9
"2012-05-08",242707793634031.7
"2012-05-09",242735980443398.72
"2012-05-10",242604321478950.56
"2012-05-11",242903033565049.88
"2012-05-14",243939642253241.72
"2012-05-15",244287672487227.4
"2012-05-16",243959288557121.7
"2012-05-17",243323359173148.1
"2012-05-18",242810353976476.38
"2012-05-21",242727838916901.38
"2012-05-22",242608404582120.38
"2012-05-23",246118421554466.2
"2012-05-24",245863846790854.72
"2012-05-25",245929164546828.1
"2012-05-29",246056018239086.2
"2012-05-30",249554866529131.12
"2012-05-31",250703476871540.2
"2012-06-01",252123014193476.72
"2012-06-04",251240973205546
"2012-06-05",250728106415357.2
"2012-06-06",247863864379739.53
"2012-06-07",246267310258611.62
"2012-06-08",248154879317450.25
"2012-06-11",247653984310005.03
"2012-06-12",246956002698440.53
"2012-06-13",245765346453644.38
"2012-06-14",245867645760101.16
"2012-06-15",246179332249642.56
"2012-06-18",246343254806228.62
"2012-06-19",244450128736570.2
"2012-06-20",243998027924655.97
"2012-06-21",245640164729522.97
"2012-06-22",245545366504005.12
"2012-06-25",246571766527259.97
"2012-06-26",246279865823957.84
"2012-06-27",246024893670622.1
"2012-06-28",247026876591571.1
"2012-06-29",242791191440157.47
"2012-07-02",244323069829077.8
"2012-07-03",243476257421748.28
"2012-07-05",246524558540178.88
"2012-07-06",247835083399803.9
"2012-07-09",247826654169706.47
"2012-07-10",248705915877950.62
"2012-07-11",248796179446028.62
"2012-07-12",250304482246429.12
"2012-07-13",249543987676265.84
"2012-07-16",250139944727105.56
"2012-07-17",249909660927391.47
"2012-07-18",251011408037921.3
"2012-07-19",250448111801177.9
"2012-07-20",252068128104741.62
"2012-07-23",252022950940662.16
"2012-07-24",251731024120829.53
"2012-07-25",251648802975864.28
"2012-07-26",250073581251530.2
"2012-07-27",248658565823316
"2012-07-30",250229734348798.28
"2012-07-31",250295483152366.38
"2012-08-01",249608378325218.6
"2012-08-02",250575117079359.53
"2012-08-03",249505286822715.84
"2012-08-06",249571001132630.38
"2012-08-07",248118260713179.53
"2012-08-08",248603655872826.1
"2012-08-09",249249622415401.6
"2012-08-10",249982105914831.4
"2012-08-13",248689537650378.62
"2012-08-14",247964864877477.53
"2012-08-15",247808199581042.9
"2012-08-16",247441547616573.97
"2012-08-17",247778893270574.2
"2012-08-20",247856879412458.12
"2012-08-21",247465448795566.47
"2012-08-22",247444589519783.25
"2012-08-23",247485501113999.75
"2012-08-24",247736464609237.9
"2012-08-27",247727972349815.1
"2012-08-28",247324042433694.3
"2012-08-29",246796476820094.2
"2012-08-30",246701405290875.62
"2012-08-31",247718701336462
"2012-09-04",247116891221068.2
"2012-09-05",246341941433273.1
"2012-09-06",247037993019592.8
"2012-09-07",247622867339515.56
"2012-09-10",246588154851596.72
"2012-09-11",247135980325012.1
"2012-09-12",246360772738116.7
"2012-09-13",248170012229382.56
"2012-09-14",247642110335723.3
"2012-09-17",245766038982558.72
"2012-09-18",245608969027689.4
"2012-09-19",245773484674315.1
"2012-09-20",245962761442497.72
"2012-09-21",246585051405675.6
"2012-09-24",245834136839055.8
"2012-09-25",245578032658265.72
"2012-09-26",244505238948449.9
"2012-09-27",246216537340749.1
"2012-09-28",246009905461398.4
"2012-10-01",246087893196851.38
"2012-10-02",245608934137276
"2012-10-03",245216554513186.38
"2012-10-04",245975315723519.84
"2012-10-05",245360080480043.97
"2012-10-08",244893324030148.62
"2012-10-09",244426505343162.28
"2012-10-10",243773899394818.3
"2012-10-11",244768076763827.62
"2012-10-12",244016339369735.3
"2012-10-15",243970396121684.9
"2012-10-16",243317585085697.25
"2012-10-17",242739001751581.6
"2012-10-18",241999316507132.25
"2012-10-19",240132284135513.62
"2012-10-22",239454269571773.53
"2012-10-23",238305383693239.16
"2012-10-24",238345766618865.16
"2012-10-25",238125951008930.53
"2012-10-26",238414153866685.12
"2012-10-31",238937845834390.4
"2012-11-01",239783824374654.3
"2012-11-02",239638404450351.3
"2012-11-05",240323406834259.75
"2012-11-06",240748192864099.6
"2012-11-07",240813541266661.6
"2012-11-08",240333425079898.75
"2012-11-09",240324365383235.3
"2012-11-12",239868949594949.38
"2012-11-13",239785459042719.03
"2012-11-14",239044738274664.8
"2012-11-15",238564343658895.1
"2012-11-16",238765993531307.25
"2012-11-19",238211098957972.25
"2012-11-20",237532094627104.1
"2012-11-21",237510434086328.62
"2012-11-23",237662442837588.56
"2012-11-26",237628379922629.28
"2012-11-27",237519870433160.16
"2012-11-28",238540442937759.38
"2012-11-29",239002766606559.03
"2012-11-30",238968778470208.62
"2012-12-03",237842696547302.97
"2012-12-04",237945145957327.28
"2012-12-05",239226721468034.6
"2012-12-06",240707063850856.62
"2012-12-07",240797304468677.62
"2012-12-10",241371707794500.53
"2012-12-11",241697885965748.9
"2012-12-12",242185510860935.56
"2012-12-13",240810710608229.7
"2012-12-14",240627799516446.47
"2012-12-17",240072316905410.44
"2012-12-18",240237064315941.62
"2012-12-19",240103755982185.1
"2012-12-20",239933167178887.62
"2012-12-21",238309242688787.62
"2012-12-24",238188201062190.4
"2012-12-26",238303181561924.72
"2012-12-27",239188459044400.25
"2012-12-28",238843803050899.44
"2012-12-31",239406165560733.44
"2013-01-02",241459763270667.8
"2013-01-03",241227029890344.75
"2013-01-04",240559285792728.47
"2013-01-07",240214601705424.7
"2013-01-08",239956878669289.9
"2013-01-09",240979454365535.9
"2013-01-10",241542207040229.7
"2013-01-11",240451570277094.84
"2013-01-14",240591642759836.72
"2013-01-15",239873808862988.47
"2013-01-16",239628390528398.03
"2013-01-17",240564293295155.28
"2013-01-18",240791458558112.28
"2013-01-22",241379323580536.38
"2013-01-23",241233437489840.1
"2013-01-24",242256755916598
"2013-01-25",242372132936430.53
"2013-01-28",242114318460682.72
"2013-01-29",243212538261972.84
"2013-01-30",243141370209426.16
"2013-01-31",243231945940867.2
"2013-02-01",245027283939574.72
"2013-02-04",243214022631942.38
"2013-02-05",243827310767808.53
"2013-02-06",243731262696481.1
"2013-02-07",242801272155890.62
"2013-02-08",243526678343463.62
"2013-02-11",243505278552862.7
"2013-02-12",244405111654403.72
"2013-02-13",245143211893146.62
"2013-02-14",245420729108236.44
"2013-02-15",244951186529886.3
"2013-02-19",246212465133267.44
"2013-02-20",245531206285278.16
"2013-02-21",243181016986709.53
"2013-02-22",244093689014145.2
"2013-02-25",244234228000251.97
"2013-02-26",241908401050824.44
"2013-02-27",242634306662443.97
"2013-02-28",243796340290858.72
"2013-03-01",244896230047807.03
"2013-03-04",244376496011742.1
"2013-03-05",245414262745694.84
"2013-03-06",246315088958000.97
"2013-03-07",245271930996219.53
"2013-03-08",246758625013499.28
"2013-03-11",247123768670356.62
"2013-03-12",246903121409610.28
"2013-03-13",246869425894856.03
"2013-03-14",246735994796467.53
"2013-03-15",246851886775328.1
"2013-03-18",247055068146995.1
"2013-03-19",246946557247365.4
"2013-03-20",246887909191691.1
"2013-03-21",246218205444005.2
"2013-03-22",245648182131385.9
"2013-03-25",246225505484889.28
"2013-03-26",247014940869510.62
"2013-03-27",247754583969956.88
"2013-03-28",247346675496566.25
"2013-04-01",246651781870069.2
"2013-04-02",248102679029285.03
"2013-04-03",247320403784297.38
"2013-04-04",247673495162406.16
"2013-04-05",246466817757731.2
"2013-04-08",247294112081441.97
"2013-04-09",246536534846092.2
"2013-04-10",247963026354138.97
"2013-04-11",248553423873459.44
"2013-04-12",249930301017269.75
"2013-04-15",249672030536858.56
"2013-04-16",248951808791736.88
"2013-04-17",249579876441028.16
"2013-04-18",249296557315462
"2013-04-19",249699967370538.62
"2013-04-22",249953579194650.4
"2013-04-23",251206288162605.56
"2013-04-24",251310160078092.2
"2013-04-25",249690432266483.8
"2013-04-26",250443736297599.53
"2013-04-29",251234612510531.16
"2013-04-30",251163615611150.6
"2013-05-01",252092065620052.47
"2013-05-02",252408428394695.75
"2013-05-03",250700666086069.88
"2013-05-06",250117288757625.44
"2013-05-07",250058686532452.53
"2013-05-08",250924876539150.1
"2013-05-09",250978800522286.7
"2013-05-10",250120307560596.88
"2013-05-13",249749191755142.9
"2013-05-14",251115607582633.25
"2013-05-15",252607214792467.72
"2013-05-16",252711270041969.72
"2013-05-17",254715798600985.84
"2013-05-20",253732168930676.3
"2013-05-21",253873829002125.1
"2013-05-22",254940912342350.62
"2013-05-23",251605916675069.88
"2013-05-24",250884470253422.25
"2013-05-28",252364327416176.72
"2013-05-29",249041011101425.38
"2013-05-30",247543656400536.16
"2013-05-31",247197062471512.8
"2013-06-03",244173016888056.1
"2013-06-04",244539342325177.6
"2013-06-05",242678420843561.72
"2013-06-06",240779712534294.1
"2013-06-07",242234649751068.2
"2013-06-10",243089038977951.62
"2013-06-11",242278888352334.9
"2013-06-12",241255841552710.62
"2013-06-13",240946174885511.1
"2013-06-14",240310982084130.88
"2013-06-17",240952689594711.12
"2013-06-18",241932527422786.72
"2013-06-19",241084412938605.88
"2013-06-20",242515174525375.2
"2013-06-21",241829780657512.1
"2013-06-24",241770473440922.7
"2013-06-25",241711157419626.8
"2013-06-26",242766574690887.9
"2013-06-27",243321088495642.7
"2013-06-28",243800512834194.53
"2013-07-01",242839319598946.12
"2013-07-02",243306244685725.62
"2013-07-03",243547702636686.4
"2013-07-05",246733766451075.56
"2013-07-08",245759979152149.62
"2013-07-09",246126959336495.38
"2013-07-10",245466316515055.8
"2013-07-11",243213846294682.03
"2013-07-12",243944221084957.97
"2013-07-15",244373849617067
"2013-07-16",242910620048035.97
"2013-07-17",243390381895084.47
"2013-07-18",243932892941613.44
"2013-07-19",243409717249278.16
"2013-07-22",242109045460432
"2013-07-23",241761238941720.72
"2013-07-24",242567137954957.7
"2013-07-25",241642400124065.1
"2013-07-26",241169067291761.12
"2013-07-29",240846190374191.53
"2013-07-30",241677324772223.9
"2013-07-31",241755873337685.53
"2013-08-01",244318482159929.53
"2013-08-02",243669513376131.8
"2013-08-05",243798394066654.62
"2013-08-06",242772858950430.53
"2013-08-07",241747188200176.1
"2013-08-08",240620983238945.47
"2013-08-09",240385725266230.53
"2013-08-12",239849200192492.53
"2013-08-13",241433941134871.56
"2013-08-14",240935071849674.47
"2013-08-15",239720561978856.38
"2013-08-16",239924579348031.6
"2013-08-19",239350176432714.4
"2013-08-20",238838479194999.38
"2013-08-21",238464843356461.47
"2013-08-22",239824168655754.8
"2013-08-23",240568285849630.1
"2013-08-26",239453665321645.2
"2013-08-27",238389139512236.8
"2013-08-28",238882079302994.62
"2013-08-29",238797223092697.12
"2013-08-30",237870634733539.44
"2013-09-03",239042080213729.9
"2013-09-04",238731051406071.8
"2013-09-05",240518411552034.8
"2013-09-06",239415761733915.8
"2013-09-09",238991589376837.1
"2013-09-10",239711041222387.16
"2013-09-11",239337105596261.7
"2013-09-12",239616737363503.28
"2013-09-13",239921545480217.8
"2013-09-16",239384121382965.1
"2013-09-17",239450083483912.97
"2013-09-18",240484163273411.72
"2013-09-19",239858651688037.97
"2013-09-20",239434249101027.03
"2013-09-23",238267845491873.47
"2013-09-24",238031923249131.8
"2013-09-25",237292889873409.8
"2013-09-26",237358738132263.8
"2013-09-27",236959184705644.62
"2013-09-30",235880287347522.03
"2013-10-01",237015376987422.2
"2013-10-02",236829598222441.1
"2013-10-03",236467647134157.4
"2013-10-04",236634123151709.84
"2013-10-07",235454177451491.8
"2013-10-08",234399919851231.56
"2013-10-09",233496545631520.47
"2013-10-10",235575947586738.9
"2013-10-11",236447279684503.62
"2013-10-14",236424998263941.97
"2013-10-15",236415301431720.38
"2013-10-16",237072837577424.1
"2013-10-17",238007442367430.2
"2013-10-18",238665166565818.25
"2013-10-21",238756344311669.2
"2013-10-22",240157166928848.6
"2013-10-23",238850578839941.12
"2013-10-24",239231452075604.8
"2013-10-25",238869262845969.28
"2013-10-28",239250185136164.56
"2013-10-29",239442204909699.38
"2013-10-30",239571260893991.9
"2013-10-31",239095609330111.9
"2013-11-01",238241917451160.16
"2013-11-04",239215121115879.8
"2013-11-05",238399125877884.56
"2013-11-06",239246448121071.6
"2013-11-07",238556371332209.1
"2013-11-08",238256907129946.1
"2013-11-11",238373340763764.9
"2013-11-12",238338528502736.97
"2013-11-13",238669279884769.2
"2013-11-14",239643013170954.9
"2013-11-15",239784778900066.8
"2013-11-18",240922618399954.75
"2013-11-19",240181845384734.62
"2013-11-20",239983202312985.03
"2013-11-21",240894281098652.2
"2013-11-22",241515411013651.53
"2013-11-25",242313195146908.1
"2013-11-26",242228154871258.12
"2013-11-27",243429738453673.56
"2013-11-29",243445677305596.12
"2013-12-02",243966246267425.3
"2013-12-03",242556549987287.56
"2013-12-04",241020493690269.56
"2013-12-05",239862780950078.03
